File Name;Song Title;Author;Gender
"MARIAH CAREY - ALL I WANT FOR CHRISTMAS IS YOU.mp3";ALL I WANT FOR CHRISTMAS IS YOU;MARIAH CAREY;F
"The Weeknd - Starboy (feat. Daft Punk).mp3";Starboy (feat. Daft Punk);The Weeknd;m
"Nat King Cole - When I Fall In Love.mp3";When I Fall In Love;Nat King Cole;m
"Chris Brown - Questions.mp3";Questions;Chris Brown;m
"deadmau5 - Raise Your Weapon.mp3";Raise Your Weapon;deadmau5;m
"Whitney Houston - I Have Nothing.mp3";I Have Nothing ;Whitney Houston;F
"Marshmello - Alone.mp3";Alone;Marshmello;m
"Etta James - A Sunday Kind of Love.mp3";A Sunday Kind of Love;Etta James;f
"Thomas Rhett - Marry Me.mp3";Marry Me;Thomas Rhett;m
"Nick Jonas - Find You.mp3";Find You;Nick Jonas;m
"KYLIE MINOGUE - CAN'T GET YOU OUT OF MY HEAD.mp3";CAN'T GET YOU OUT OF MY HEAD;KYLIE MINOGUE;F
"Avicii - Levels.mp3";Levels;Avicii;m
"Whitney Houston - One Moment in Time.mp3";One Moment in Time ;Whitney Houston;F
"Stevie Wonder - As.mp3";As;Stevie Wonder;m
"Taylor Swift - Shake It Off.mp3";Shake It Off;Taylor Swift;F
"Khalid - Young Dumb & Broke.mp3";Young Dumb & Broke;Khalid;m
"Mitch King - Coming Back.mp3";Coming Back;Mitch King;m
"Lil Jon - Outta Your Mind (feat. LMFAO).mp3";Outta Your Mind (feat. LMFAO);Lil Jon;m
"Taylor Swift - The Outside.mp3";The Outside;Taylor Swift;F
"SPICE GIRLS - 2 BECOME 1.mp3";2 BECOME 1;SPICE GIRLS;F
"Chris Stapleton - Broken Halos.mp3";Broken Halos;Chris Stapleton;m
"Jonny Lang - Stronger Together.mp3";Stronger Together;Jonny Lang;m
"Whitney Houston - I Wanna Dance with Somebody.mp3";I Wanna Dance with Somebody ;Whitney Houston;F
"Kelly Clarkson - Love So Soft.mp3";Love So Soft;Kelly Clarkson;f
"James Arthur - Say You Won't Let Go.mp3";Say You Won't Let Go;James Arthur;m
"blackbear - do re mi.mp3";do re mi;blackbear;m
"Afrojack - Take Over Control (feat. Eva Simons).mp3";Take Over Control (feat. Eva Simons);Afrojack;m
"Whitney Houston - All the Man That I Need.mp3";All the Man That I Need ;Whitney Houston;F
"Whitney Houston - Saving All My Love for You.mp3";Saving All My Love for You ;Whitney Houston;F
"George Benson - This Masquerade.mp3";This Masquerade;George Benson;m
"Chris Stapleton - Tennessee Whiskey.mp3";Tennessee Whiskey;Chris Stapleton;m
"Daniel Caesar - Best Part (feat. H.E.R.).mp3";Best Part (feat. H.E.R.);Daniel Caesar;m
"Luke Combs - Hurricane.mp3";Hurricane;Luke Combs;m
"JENNIFER RUSH - THE POWER OF LOVE.mp3";THE POWER OF LOVE;JENNIFER RUSH;F
"John Lee Hooker - Boom Boom.mp3";Boom Boom;John Lee Hooker;m
"Whitney Houston - Jesus Loves Me.mp3";Jesus Loves Me ;Whitney Houston;F
"Etta James - Stormy Weather.mp3";Stormy Weather;Etta James;f
"Walker Hayes - You Broke Up with Me.mp3";You Broke Up with Me;Walker Hayes;m
"George Benson - On Broadway.mp3";On Broadway;George Benson;m
"SZA - The Weekend.mp3";The Weekend;SZA;f
"Seth MacFarlane - If I Had a Talking Picture of You (feat. Norah Jones).mp3";If I Had a Talking Picture of You (feat. Norah Jones);Seth MacFarlane;m
"LADY GAGA - BAD ROMANCE.mp3";BAD ROMANCE;LADY GAGA;F
"King Floyd - Groove Me.mp3";Groove Me;King Floyd;m
"Usher - Yeah! (feat. Lil Jon & Ludacris).mp3";Yeah! (feat. Lil Jon & Ludacris);Usher;m
"Dorothy Moore - Misty Blue.mp3";Misty Blue;Dorothy Moore;f
"Shaggy - Angel.mp3";Angel;Shaggy;m
"George Benson - Turn Your Love Around.mp3";Turn Your Love Around;George Benson;m
"2Pac - Dear Mama.mp3";Dear Mama;2Pac;m
"Ed Sheeran - Perfect.mp3";Perfect;Ed Sheeran;m
"Taylor Swift - Mine.mp3";Mine;Taylor Swift;F
"ALEXANDRA BURKE - HALLELUJAH.mp3";HALLELUJAH;ALEXANDRA BURKE;F
"Sam Hunt - Body Like a Back Road.mp3";Body Like a Back Road;Sam Hunt;m
"Whitney Houston - I Love the Lord.mp3";I Love the Lord ;Whitney Houston;F
"Taylor Swift - Wildest Dreams.mp3";Wildest Dreams;Taylor Swift;F
"Taylor Swift - Look What You Made Me Do.mp3";Look What You Made Me Do;Taylor Swift;f
"Miranda Lambert - Tin Man.mp3";Tin Man;Miranda Lambert;f
"Eminem - Lose Yourself.mp3";Lose Yourself;Eminem;m
"Taylor Swift - Dear John.mp3";Dear John;Taylor Swift;F
"JULIE COVINGTON - DON'T CRY FOR ME ARGENTINA.mp3";DON'T CRY FOR ME ARGENTINA;JULIE COVINGTON;F
"Billie Holiday - I'll Be Seeing You.mp3";I'll Be Seeing You;Billie Holiday;f
"Walter Trout - We're All In This Together (feat. Joe Bonamassa).mp3";We're All In This Together (feat. Joe Bonamassa);Walter Trout;m
"IRENE CARA - FAME.mp3";FAME;IRENE CARA;F
"Damian Jr. Gong Marley - Medication (feat. Stephen Marley).mp3";Medication (feat. Stephen Marley);"Damian ""Jr. Gong"" Marley";m
"NICKI MINAJ - STARSHIPS.mp3";STARSHIPS;NICKI MINAJ;F
"Sister Nancy - Bam Bam.mp3";Bam Bam;Sister Nancy;f
"RIHANNA - DIAMONDS.mp3";DIAMONDS;RIHANNA;F
"Andra Day - Rise Up.mp3";Rise Up;Andra Day;f
"Louis Armstrong - A Kiss to Build a Dream On (Single Version).mp3";A Kiss to Build a Dream On (Single Version);Louis Armstrong;m
"CHERYL COLE - FIGHT FOR THIS LOVE.mp3";FIGHT FOR THIS LOVE;CHERYL COLE;F
"Matisyahu - One Day.mp3";One Day;Matisyahu;m
"David Guetta - Without You (feat. Usher).mp3";Without You (feat. Usher);David Guetta;m
"CHRISTINA PERRI - JAR OF HEARTS.mp3";JAR OF HEARTS;CHRISTINA PERRI;F
"Taylor Swift - New Romantics.mp3";New Romantics;Taylor Swift;F
"Dustin Lynch - Small Town Boy.mp3";Small Town Boy;Dustin Lynch;m
"Whitney Houston - Until You Come Back.mp3";Until You Come Back ;Whitney Houston;F
"Taylor Swift - Tied Together with a Smile.mp3";Tied Together with a Smile;Taylor Swift;F
"Whitney Houston - I Learned from the Best.mp3";I Learned from the Best ;Whitney Houston;F
"ADELE - MAKE YOU FEEL MY LOVE.mp3";MAKE YOU FEEL MY LOVE;ADELE;F
"Kenny Chesney - All the Pretty Girls.mp3";All the Pretty Girls;Kenny Chesney;m
"Lizz Wright - Southern Nights.mp3";Southern Nights;Lizz Wright;f
"Khalid - Another Sad Love Song.mp3";Another Sad Love Song;Khalid;m
"Toni Braxton - Deadwood.mp3";Deadwood;Toni Braxton;f
"Shaggy - Boombastic.mp3";Boombastic;Shaggy;m
"LL Cool J - Rock the Bells.mp3";Rock the Bells;LL Cool J;m
"Kesha - Praying.mp3";Praying;Kesha;f
"The Weeknd - The Hills.mp3";The Hills;The Weeknd;m
"blackbear - do re mi (feat. Gucci Mane).mp3";do re mi (feat. Gucci Mane);blackbear;m
"Jacquees - B.E.D..mp3";B.E.D.;Jacquees;m
"REZZ - Edge.mp3";Edge;REZZ;f
"Taylor Swift - White Horse.mp3";White Horse;Taylor Swift;F
"K. Michelle - Either Way (feat. Chris Brown).mp3";Either Way (feat. Chris Brown);K. Michelle;f
"Taylor Swift - We Are Never Ever Getting Back Together.mp3";We Are Never Ever Getting Back Together;Taylor Swift;F
"Kevin Lyttle - Turn Me On.mp3";Turn Me On;Kevin Lyttle;m
"Britney Spears - Till the World Ends.mp3";Till the World Ends;Britney Spears;f
"Taylor Swift - I Knew You Were Trouble.mp3";I Knew You Were Trouble;Taylor Swift;F
"Aaron Neville - Tell It Like It Is.mp3";Tell It Like It Is;Aaron Neville;m
"Etta James - At Last (Single Version).mp3";At Last (Single Version);Etta James;f
"Sean Paul - Tek Weh Yuh Heart (Audio) ft.mp3";Sean Paul - Tek Weh Yuh Heart (Audio) ft.mp3";Sean Paul;m
"Joe Bonamassa - Get Back My Tomorrow (Live).mp3";Get Back My Tomorrow (Live);Joe Bonamassa;m
"Big Daddy Kane - Ain't No Half-Steppin'.mp3";Ain't No Half-Steppin';Big Daddy Kane;m
"Taylor Swift - Fifteen.mp3";Fifteen;Taylor Swift;F
"Taylor Swift - Haunted.mp3";Haunted;Taylor Swift;F
"Taylor Swift - All You Had to Do Was Stay.mp3";All You Had to Do Was Stay;Taylor Swift;F
"Whitney Houston - Heartbreak Hotel (& Faith Evans, Kelly Price).mp3";Heartbreak Hotel (& Faith Evans, Kelly Price) ;Whitney Houston;F
"Carly Pearce - Every Little Thing.mp3";Every Little Thing;Carly Pearce;f
"Kenny Wayne Shepherd Band - Baby Got Gone.mp3";Baby Got Gone;Kenny Wayne Shepherd Band;m
"Taylor Swift - Welcome to New York.mp3";Welcome to New York;Taylor Swift;F
"Thomas Rhett - Unforgettable.mp3";Unforgettable;Thomas Rhett;m
"John Legend - All of Me.mp3";All of Me;John Legend;m
"Taylor Swift - ...Ready For It .mp3";...Ready For It?;Taylor Swift;f
"Jonny Lang - Lie to Me.mp3";Lie to Me;Jonny Lang;m
"Taylor Swift - Cold as You.mp3";Cold as You;Taylor Swift;F
"Kranium - Can't Believe (feat. Ty Dolla $ign & WizKid).mp3";Can't Believe (feat. Ty Dolla $ign & WizKid);Kranium;m
"Keith Urban - The Fighter (feat. Carrie Underwood).mp3";The Fighter (feat. Carrie Underwood);Keith Urban;m
"Shaggy - Angel (feat. Rayvon).mp3";Angel (feat. Rayvon);Shaggy;m
"SPICE GIRLS - WANNABE.mp3";WANNABE;SPICE GIRLS;F
"CELINE DION - THINK TWICE.mp3";THINK TWICE;CELINE DION;F
"Flux Pavilion - Bass Cannon.mp3";Bass Cannon;Flux Pavilion;m
"Keb' Mo' - Life Is Beautiful.mp3";Life Is Beautiful;Keb' Mo';m
"Taylor Swift - Love Story.mp3";Love Story;Taylor Swift;F
"ADELE - SOMEONE LIKE YOU.mp3";SOMEONE LIKE YOU;ADELE;F
"Scott Joplin - The Entertainer.mp3";The Entertainer;Scott Joplin;m
"P!nk - What About Us (Cash Cash Remix).mp3";What About Us (Cash Cash Remix);P!nk;f
"Jessie Reyez - Figures.mp3";Figures;Jessie Reyez;f
"Khalid - Location.mp3";Location;Khalid;m
"Childish Gambino - Redbone.mp3";Redbone;Childish Gambino;m
"Chris Janson - Fix a Drink.mp3";Fix a Drink;Chris Janson;m
"Taylor Swift - You Belong With Me.mp3";You Belong With Me;Taylor Swift;F
"Niall Horan - Slow Hands.mp3";Slow Hands;Niall Horan;m
"Quincy Jones - Sanford and Son Theme (The Streetbeater).mp3";Sanford and Son Theme (The Streetbeater);Quincy Jones;m
"Miles Davis - So What.mp3";So What;Miles Davis;m
"The Notorious B.I.G. - Hypnotize.mp3";Hypnotize;The Notorious B.I.G.;m
"LEONA LEWIS - A MOMENT LIKE THIS.mp3";A MOMENT LIKE THIS;LEONA LEWIS;F
"Demi Lovato - Sorry Not Sorry.mp3";Sorry Not Sorry;Demi Lovato;f
"CHER - BELIEVE.mp3";BELIEVE;CHER;F
"Whitney Houston - My Love Is Your Love.mp3";My Love Is Your Love ;Whitney Houston;F
"Taylor Swift - Bad Blood.mp3";Bad Blood;Taylor Swift;F
"Frank Sinatra - Young At Heart.mp3";Young At Heart;Frank Sinatra;m
"Whitney Houston - Could I Have This Kiss Forever (& Enrique Iglesias).mp3";Could I Have This Kiss Forever (& Enrique Iglesias) ;Whitney Houston;F
"Shawn Mendes - There's Nothing Holdin' Me Back.mp3";There's Nothing Holdin' Me Back;Shawn Mendes;m
"Whitney Houston - I Believe in You and Me.mp3";I Believe in You and Me ;Whitney Houston;F
"Whitney Houston - When You Believe (& Mariah Carey).mp3";When You Believe (& Mariah Carey) ;Whitney Houston;F
"B.B. King - The Thrill Is Gone (1969 Single Version).mp3";The Thrill Is Gone (1969 Single Version);B.B. King;m
"Taylor Swift - The Way I Loved You.mp3";The Way I Loved You;Taylor Swift;F
"Van Morrison - Bring It On Home To Me.mp3";Bring It On Home To Me;Van Morrison;m
"Niall Horan - Too Much to Ask.mp3";Too Much to Ask;Niall Horan;m
"Khalid - 8TEEN.mp3";8TEEN;Khalid;m
"Whitney Houston - Didn't We Almost Have It All.mp3";Didn't We Almost Have It All ;Whitney Houston;F
"Jonny Lang - Make It Move.mp3";Make It Move;Jonny Lang;m
"Blake Shelton - I'll Name the Dogs.mp3";I'll Name the Dogs;Blake Shelton;m
"Tank - When We.mp3";When We;Tank;m
"Liam Payne - Strip That Down (feat. Quavo).mp3";Strip That Down (feat. Quavo);Liam Payne;m
"Quincy Jones - Just Once.mp3";Just Once;Quincy Jones;m
"Herbie Hancock - Rockit.mp3";Rockit;Herbie Hancock;m
"Sean Paul - No Lie (feat. Dua Lipa).mp3";No Lie (feat. Dua Lipa);Sean Paul;m
"Joe Bonamassa - Drive.mp3";Drive;Joe Bonamassa;m
"Jonathan Fritzen - Let It Go.mp3";Let It Go;Jonathan Fritzen;m
"LADY GAGA - POKER FACE.mp3";POKER FACE;LADY GAGA;F
"Thomas Rhett - Craving You (feat. Maren Morris).mp3";Craving You (feat. Maren Morris);Thomas Rhett;m
"Whitney Houston - It's Not Right, But It's OK.mp3";It's Not Right, But It's OK ;Whitney Houston;F
"Taylor Swift - Sweeter Than Fiction.mp3";Sweeter Than Fiction;Taylor Swift;F
"Whitney Houston - Greatest Love of All.mp3";Greatest Love of All ;Whitney Houston;F
"Taylor Swift - Mean.mp3";Mean;Taylor Swift;F
"BRITNEY SPEARS - ...BABY ONE MORE TIME.mp3";...BABY ONE MORE TIME;BRITNEY SPEARS;F
"NATALIE IMBRUGLIA - TORN.mp3";TORN;NATALIE IMBRUGLIA;F
"Ginuwine - Pony.mp3";Pony;Ginuwine;m
"Whitney Houston - Try It on My Own.mp3";Try It on My Own;Whitney Houston;F
